id,name,street_address,city,state,zip_code,country,phone,description,product_types,hazmat_handling,transfer_modes,railroads,track_capacity,security_features,equipment,cities_served,storage_options,heating_capabilities,kosher_certification,onsite_railcar_storage,onsite_scale,weight_restricted_263k,weight_restricted_286k,hours_mon,hours_tue,hours_wed,hours_thu,hours_fri,hours_sat,hours_sun,about,url,scraped_at
24511,Fort Myers Marine,2137 Fowler St,Fort Myers,FL,33901,US,,"Fort Myers Marine is a transloading company in Fort Myers, FL, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24511.html,2026-02-09T22:49:21.426694
24512,Fort Transportation &amp; Svc. Co. Inc.,1600 Janesville Avenue,Fort Atkinson,WI,53538,US,,"Fort Transportation &amp; Svc. Co. Inc. is a transloading company in Fort Atkinson, WI, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24512.html,2026-02-09T22:49:23.912714
24513,Foss Harbor Marina,920 Congress Pkwy N,Athens,TN,37303,US,,"Foss Harbor Marina is a transloading company in Athens, TN, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24513.html,2026-02-09T22:49:26.413692
24514,Foss Maritime Company,660 West Ewing St,Seattle,WA,98119,US,,"Foss Maritime Company is a transloading company in Seattle, WA, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24514.html,2026-02-09T22:49:28.954609
24515,Fred Wahl Marine Construction,10280 Highway 75,Geismar,LA,70734,US,,"Fred Wahl Marine Construction is a transloading company in Geismar, LA, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24515.html,2026-02-09T22:49:31.723645
24516,Freedom Marine International Yacht Sales,907 7th Avenue North,Brandon,SD,57005,US,,"Freedom Marine International Yacht Sales is a transloading company in Brandon, SD, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24516.html,2026-02-09T22:49:34.230132
24517,Freight Management Logistics,4264 Norex Dr,Chaska,MN,55318,US,,"Freight Management Logistics is a transloading company in Chaska, MN, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24517.html,2026-02-09T22:49:36.697286
24518,Freight Management Logistics LLC,4585 County Rd 141,Wildwood,FL,34785,US,,"Freight Management Logistics LLC is a transloading company in Wildwood, FL, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24518.html,2026-02-09T22:49:39.201965
24519,Freight Right Global Logistics,3432 Greystone Dr,Austin,TX,78731,US,,"Freight Right Global Logistics is a transloading company in Austin, TX, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24519.html,2026-02-09T22:49:41.689923
24520,Freightcom,77 Pillsworth Road,Caledon,ON,L7E 4G4,CA,,"Freightcom is a transloading company in Caledon, ON, Canada. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24520.html,2026-02-09T22:49:44.240716
24521,Freighters,5110 12th Ave,New York,NY,11219-3424,US,,"Freighters is a transloading company in New York, NY, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24521.html,2026-02-09T22:49:46.769150
24522,"FreightSnap, LLC",7907 Bond St,Lenexa,KS,66214-1557,US,,"FreightSnap, LLC is a transloading company in Lenexa, KS, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24522.html,2026-02-09T22:49:49.313784
24523,Freightwatch Logistics,2015 N Broadwell Ave,Grand Island,NE,68803,US,,"Freightwatch Logistics is a transloading company in Grand Island, NE, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24523.html,2026-02-09T22:49:51.855753
24524,FreightWorks Transportation &amp; Logistics,13114 Fm 1960 Rd W Ste 200,Houston,TX,77065,US,,"FreightWorks Transportation &amp; Logistics is a transloading company in Houston, TX, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24524.html,2026-02-09T22:49:54.354205
24525,Frentress Lake Marine Ctr,"Frentress Lake Marina And Resort,  830 Gill Rd",East Dubuque,IL,61025,US,,"Frentress Lake Marine Ctr is a transloading company in East Dubuque, IL, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24525.html,2026-02-09T22:49:56.885883
24527,Fundamental Marine Developments Limited,7633 E 63rd Pl #300,Tulsa,OK,74133,US,,"Fundamental Marine Developments Limited is a transloading company in Tulsa, OK, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24527.html,2026-02-09T22:49:59.401225
24528,"Fusion Marine Technology, Inc.",700 W Community Dr,Flandreau,SD,57028,US,,"Fusion Marine Technology, Inc. is a transloading company in Flandreau, SD, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24528.html,2026-02-09T22:50:01.939901
24529,G &amp; G Marine,"1875 Hwy 75,  North",Caney,KS,67333,US,,"G &amp; G Marine is a transloading company in Caney, KS, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24529.html,2026-02-09T22:50:04.466722
24530,Gallagher Marine Systems - LLC,305 Harper Dr,Moorestown,NJ,08057,US,,"Gallagher Marine Systems - LLC is a transloading company in Moorestown, NJ, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24530.html,2026-02-09T22:50:07.062790
24532,Garrison Bight Marina,711 Eisenhower Dr,Key West,FL,33040,US,,"Garrison Bight Marina is a transloading company in Key West, FL, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24532.html,2026-02-09T22:50:09.573639
24534,Gatliff Marine,3844 27 Hwy,Somerset,KY,42501,US,,"Gatliff Marine is a transloading company in Somerset, KY, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24534.html,2026-02-09T22:50:12.096320
24535,"Gaylord Marine Services, Inc.",14523 SW Bell Rd,Sherwood,OR,97140,US,,"Gaylord Marine Services, Inc. is a transloading company in Sherwood, OR, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24535.html,2026-02-09T22:50:14.642878
24536,Gemeco Marine Accessories,1141 S Ron McNair Blvd,Lake City,SC,29560,US,,"Gemeco Marine Accessories is a transloading company in Lake City, SC, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24536.html,2026-02-09T22:50:17.136355
24537,Gemini Marine Electronics,5815 Benton Rd,Paducah,KY,42003,US,,"Gemini Marine Electronics is a transloading company in Paducah, KY, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24537.html,2026-02-09T22:50:19.689635
24538,General Marine Services,8350 Florida Blvd,Baton Rouge,LA,70806,US,,"General Marine Services is a transloading company in Baton Rouge, LA, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24538.html,2026-02-09T22:50:22.306757
24539,General Transportation Inc.,2505 Industrial Park Rd,Van Buren,AR,72956-6009,US,,"General Transportation Inc. is a transloading company in Van Buren, AR, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24539.html,2026-02-09T22:50:24.822351
24541,Global Marine City - Job at Sea | Marine Jobs | Offshore Jobs | Shipping Jobs | Oil &amp; Gas Jobs,11550 King St,Franklin Park,IL,60131,US,,"Global Marine City - Job at Sea | Marine Jobs | Offshore Jobs | Shipping Jobs | Oil &amp; Gas Jobs is a transloading company in Franklin Park, IL, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24541.html,2026-02-09T22:50:27.316248
24542,Global Marine Engineering (Global Industry Holdings Co.,900 N Federal Hwy Suite 100,Boca Raton,FL,33432,US,,"Global Marine Engineering (Global Industry Holdings Co. is a transloading company in Boca Raton, FL, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24542.html,2026-02-09T22:50:29.786067
24543,"Global Maritek Systems, Inc.","3501-B,  N Ponce De Leon Blvd",St. Augustine,FL,32084,US,,"Global Maritek Systems, Inc. is a transloading company in St. Augustine, FL, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24543.html,2026-02-09T22:50:32.246087
24544,Global Maritime,303 Second St UNIT D,Annapolis,MD,21403,US,,"Global Maritime is a transloading company in Annapolis, MD, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24544.html,2026-02-09T22:50:34.734152
24546,GlobeLine Shipping (International),604 Rose Ave,Venice,CA,90291,US,,"GlobeLine Shipping (International) is a transloading company in Venice, CA, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24546.html,2026-02-09T22:50:37.253995
24547,GN Transport Ltd,163 Bowes Rd,Vaughan,ON,L4K 1H3,CA,,"GN Transport Ltd is a transloading company in Vaughan, ON, Canada. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24547.html,2026-02-09T22:50:39.716883
24548,Go Marine Services,245 Reynolds Mill Rd,York,PA,17403,US,,"Go Marine Services is a transloading company in York, PA, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24548.html,2026-02-09T22:50:42.274134
24549,Godfrey Marine,4500 Middlebury St,Elkhart,IN,46516,US,,"Godfrey Marine is a transloading company in Elkhart, IN, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24549.html,2026-02-09T22:50:44.850555
24550,Golden Boat Lifts &amp; Marine Systems,10868 Bell Ct,Rch Cucamonga,CA,91730,US,,"Golden Boat Lifts &amp; Marine Systems is a transloading company in Rch Cucamonga, CA, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24550.html,2026-02-09T22:50:47.333053
24551,Golden Gate Zero Emission Marine,2460 W Clybourn St,Milwaukee,WI,53233,US,,"Golden Gate Zero Emission Marine is a transloading company in Milwaukee, WI, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24551.html,2026-02-09T22:50:49.907616
24552,Gotcha Covered Boat &amp; Marine,8340 SC-9,Inman,SC,29349,US,,"Gotcha Covered Boat &amp; Marine is a transloading company in Inman, SC, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24552.html,2026-02-09T22:50:52.494017
24553,"Go-To Transport, Inc.",1320 Washington Ave,Bay City,MI,48708,US,,"Go-To Transport, Inc. is a transloading company in Bay City, MI, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24553.html,2026-02-09T22:50:54.988367
24554,Grand Marina,1922 F St Nw,Washington,DC,20052,US,,"Grand Marina is a transloading company in Washington, DC, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24554.html,2026-02-09T22:50:57.492683
24555,Graphic Transportation Services,155 Delta Park Blvd,Brampton,ON,L6T 5M8,CA,,"Graphic Transportation Services is a transloading company in Brampton, ON, Canada. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24555.html,2026-02-09T22:51:00.006080
24556,Gravity Marine Consulting,13524 North Acres Green Drive,Littleton,CO,80124,US,,"Gravity Marine Consulting is a transloading company in Littleton, CO, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24556.html,2026-02-09T22:51:02.579339
24558,Green Marine &amp; Industrial Equipment Co.,1111 Central Ave,Metairie,LA,70001,US,,"Green Marine &amp; Industrial Equipment Co. is a transloading company in Metairie, LA, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24558.html,2026-02-09T22:51:05.038132
24560,Green Marine Monitors,88 Royal Dr,Brick Township,NJ,08723,US,,"Green Marine Monitors is a transloading company in Brick Township, NJ, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24560.html,2026-02-09T22:51:07.879541
24561,Gregg Orr Marine of Destin,3100 Copper Ave,Fenton,MI,48430,US,,"Gregg Orr Marine of Destin is a transloading company in Fenton, MI, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24561.html,2026-02-09T22:51:10.409061
24562,Griley Airfreight,5341 W 104th St,Los Angeles,CA,90045-6009,US,,"Griley Airfreight is a transloading company in Los Angeles, CA, United States. This is not a Commtrex Verified location.",none provided,No,,none provided,,,,,,,,,,,,,,,,,,,,https://www.commtrex.com/transloading/location/24562.html,2026-02-09T22:51:12.899505
